Date,Score,Win,Type,Team1,Team2,OT,Team1_Score,Team2_Score,Avg_Win_Ratio,Similarity_Score
2023-11-28,Win128- 105,1,0,1610612739,1610612737,0,128.0,105.0,0.5266272189349113,0.6290322580645161
2023-11-30,Loss95 -103,0,0,1610612739,1610612757,0,95.0,103.0,0.5266272189349113,0.8709677419354839
2023-12-02,Win110- 101,1,0,1610612739,1610612765,0,110.0,101.0,0.5266272189349113,0.8548387096774194
2023-12-06,Win121- 111,1,0,1610612739,1610612753,0,121.0,111.0,0.5266272189349113,0.8387096774193549
2023-12-08,Win111- 99,1,0,1610612739,1610612748,0,111.0,99.0,0.5266272189349113,0.8064516129032258
2023-12-11,Loss94 -104,0,0,1610612739,1610612753,0,94.0,104.0,0.5266272189349113,0.8387096774193549
2023-12-12,Loss113 -120,0,0,1610612739,1610612738,0,113.0,120.0,0.5266272189349113,0.8870967741935484
2023-12-14,Loss107 -116,0,0,1610612739,1610612738,0,107.0,116.0,0.5266272189349113,0.8548387096774194
2023-12-16,Win127- 119,1,0,1610612739,1610612737,0,127.0,119.0,0.5266272189349113,0.8709677419354839
2023-12-18,Win135- 130,1,0,1610612739,1610612745,1,135.0,130.0,0.5266272189349113,0.9193548387096774
2023-12-20,Win124- 116,1,0,1610612739,1610612762,0,124.0,116.0,0.5266272189349113,0.8709677419354839
2023-12-21,Loss104 -123,0,0,1610612739,1610612740,0,104.0,123.0,0.5266272189349113,0.6935483870967742
2023-12-23,Win109- 95,1,0,1610612739,1610612741,0,109.0,95.0,0.5266272189349113,0.7741935483870968
2023-12-27,Win113- 110,1,0,1610612739,1610612742,0,113.0,110.0,0.5266272189349113,0.9516129032258065
2023-12-29,Loss111 -119,0,0,1610612739,1610612749,0,111.0,119.0,0.5266272189349113,0.8709677419354839
2024-01-01,Loss121 -124,0,0,1610612739,1610612761,0,121.0,124.0,0.5266272189349113,0.9516129032258065
2024-01-03,Win140- 101,1,0,1610612739,1610612764,0,140.0,101.0,0.5266272189349113,0.3709677419354839
2024-01-05,Win114- 90,1,0,1610612739,1610612764,0,114.0,90.0,0.5266272189349113,0.6129032258064516
2024-01-07,Win117- 115,1,0,1610612739,1610612759,0,117.0,115.0,0.5266272189349113,0.967741935483871
2024-01-11,Win111- 102,1,0,1610612739,1610612751,0,111.0,102.0,0.5266272189349113,0.8548387096774194
2024-01-15,Win109- 91,1,0,1610612739,1610612741,0,109.0,91.0,0.5266272189349113,0.7096774193548387
2024-01-17,Win135- 95,1,0,1610612739,1610612749,0,135.0,95.0,0.5266272189349113,0.3548387096774194
2024-01-20,Win116- 95,1,0,1610612739,1610612737,0,116.0,95.0,0.5266272189349113,0.6612903225806452
2024-01-22,Win126- 99,1,0,1610612739,1610612753,0,126.0,99.0,0.5266272189349113,0.564516129032258
